Palabra,Categoria,Traduccion,Idioma,Conjugaciones,Estado
pararisu,Sustantivo,paraíso,Español,,OK
parauni,Sustantivo,comparación,Español,,OK
parcheggiu,Sustantivo,aparcamiento (de coches),Español,,OK
parchè,Sustantivo,parqué (suelo),Español,,OK
parcimina,Sustantivo,pergamino,Español,,OK
parciminu,Sustantivo,pergamino,Español,,OK
parcu,Sustantivo,parque,Español,,OK
paredda,Sustantivo,sartén,Español,,OK
paricchia,Sustantivo,par,Español,,OK
parigghia,Sustantivo,par,Español,,OK
pariggiu,Sustantivo,"paridad, igualdad",Español,,OK
parintatu,Sustantivo,"familia, parentela|parentelas, parentesco",Español,,OK
parizza,Sustantivo,"simulación, ficción",Español,,OK
parlamentu,Sustantivo,parlamento,Español,,OK
parlata,Sustantivo,dialecto,Español,,OK
parlati,Sustantivo,dialectos,Español,,OK
parma,Sustantivo,palma de la mano,Español,,OK
parmiggianu,Sustantivo,"1. parmesano, 2. parmigiano-reggiano (queso) / dialecto parmesano",Español,,OK
parmigianu,Sustantivo,"1. parmesano, 2. parmigiano-reggiano (queso) / dialecto parmesano",Español,,OK
parnacchia,Sustantivo,pedo de boca (ruido hecho por la boca),Español,,OK
parpagghiuni,Sustantivo,mariposa,Español,,OK
parracìa,Sustantivo,parloteo (ruido),Español,,OK
parracìu,Sustantivo,parloteo (ruido),Español,,OK
parramentu,Sustantivo,parlamento,Español,,OK
parrastra,Sustantivo,"madrastra, padrastra",Español,,OK
parrastru,Sustantivo,padrastro,Español,,OK
parrata,Sustantivo,dialecto,Español,,OK
parrati,Sustantivo,dialectos,Español,,OK
parrinu,Sustantivo,"1. sacerdote, páter, 2. jefe de la mafia",Español,,OK
parruccheri,Sustantivo,peluquero,Español,,OK
parrucchianu,Sustantivo,"1. parroquiano (feligrés), 2. parroquiano (cliente de una tienda)",Español,,OK
parruccianu,Sustantivo,"1. parroquiano (feligrés), 2. parroquiano (cliente de una tienda)",Español,,OK
parruscianu,Sustantivo,"1. parroquiano (feligrés), 2. parroquiano (cliente de una tienda)",Español,,OK
partaggiu,Sustantivo,"división en partes, partición",Español,,OK
partenogènisi,Sustantivo,partenogénesis,Español,,OK
parti,Sustantivo,parte,Español,,OK
partitu,Sustantivo,partido político,Español,,OK
paru,Sustantivo,par,Español,,OK
parzami,Sustantivo,"porción, parte",Español,,OK
paschera,Sustantivo,pastura,Español,,OK
pashtu,Sustantivo,idioma pashto,Español,,OK
pasquera,Sustantivo,pastura,Español,,OK
passa,Sustantivo,paloma torcaz (Columba palumbus),Español,,OK
passaggeru,Sustantivo,pasajero,Español,,OK
passaggiu,Sustantivo,"paso (lugar), tránsito (acción), pasaje",Español,,OK
passaloru,Sustantivo,pequeño paso (lugar),Español,,OK
passaportu,Sustantivo,pasaporte,Español,,OK
passata,Sustantivo,"pasada / 1. cuento, historia, 2. capa de citas",Español,,OK
passaturi,Sustantivo,"criba, tamiz",Español,,OK
passioni,Sustantivo,pasión,Español,,OK
passu,Sustantivo,"1.paso (lugar), 2. paso (con la pierna)",Español,,OK
pasta,Sustantivo,pasta,Español,,OK
pastizzu,Sustantivo,"pastel (salado), pasta de carne",Español,,OK
pastu,Sustantivo,comida,Español,,OK
pastuchera,Sustantivo,"cultivo de alfóncigos, plantación de alfónsigos",Español,,OK
pastura,Sustantivo,"pasto, dehesa",Español,,OK
patafia,Sustantivo,"persona corpulenta, persona gorda",Español,,OK
patrastru,Sustantivo,padrastro,Español,,OK
patri,Sustantivo,padre,Español,,OK
patriarca,Sustantivo,patriarca,Español,,OK
patriarcatu,Sustantivo,patriarcado,Español,,OK
patrinu,Sustantivo,"1. sacerdote, páter, 2. jefe de la mafia",Español,,OK
patrozzu,Sustantivo,padrino,Español,,OK
patruni,Sustantivo,"jefe, empleador",Español,,OK
patunera,Sustantivo,"zurrón, alforja",Español,,OK
pau,Sustantivo,pavo real,Español,,OK
pauni,Sustantivo,pavo real,Español,,OK
paunissa,Sustantivo,pavo real hembra,Español,,OK
paura,Sustantivo,"miedo, pavura",Español,,OK
pavanu,Sustantivo,pagano,Español,,OK
pavigghiotti,Sustantivo,"bigudí|bigudís, rulo|rulos",Español,,OK
pavigghiuni,Sustantivo,tienda de campaña,Español,,OK
pavu,Sustantivo,pavo real,Español,,OK
pavuni,Sustantivo,pavo real,Español,,OK
pavunissa,Sustantivo,pavo real hembra,Español,,OK
pazzìa,Sustantivo,locura,Español,,OK
pedaggiu,Sustantivo,peaje,Español,,OK
pedicuri,Sustantivo,"pedicuro, pedicura",Español,,OK
pena,Sustantivo,pena,Español,,OK
peni,Sustantivo,penas,Español,,OK
perchia,Sustantivo,perca (pez: Perca fluviatilis),Español,,OK
percia,Sustantivo,percha,Español,,OK
perculu,Sustantivo,"pequeño flujo de líquido, filtración",Español,,OK
perdicana,Sustantivo,perdiz,Español,,OK
permissu,Sustantivo,???,Español,,OK
perna,Sustantivo,perla,Español,,OK
pernicana,Sustantivo,perdiz,Español,,OK
perìculu,Sustantivo,peligro,Español,,OK
petrafiènnula,Sustantivo,pietraféndola (postre típico siciliano),Español,,OK
petrafènnula,Sustantivo,"1. pietraféndola (postre típico siciliano), 2. planta salvaje similar a la zanahoria pero que crece en las hendiduras de las rocas",Español,,OK
petrusinu,Sustantivo,perejil,Español,,OK
pettirrussu,Sustantivo,petirojo,Español,,OK
petturrussu,Sustantivo,petirojo,Español,,OK
petturussu,Sustantivo,petirojo,Español,,OK
pezzu,Sustantivo,"pedazo, trozo",Español,,OK
piancia,Sustantivo,"tabla, lámina, plancha",Español,,OK
piatati,Sustantivo,piedad,Español,,OK
piatà,Sustantivo,piedad,Español,,OK
pica,Sustantivo,"picaza, urraca",Español,,OK
picata,Sustantivo,"pegadote, pegado, emplasto, parche",Español,,OK
picatigghia,Sustantivo,plato hecho con carne picada y otros ingredientes,Español,,OK
piccentu,Sustantivo,"por ciento, porcentaje",Español,,OK
picceri,Sustantivo,bocal (recipiente),Español,,OK
picchiuliata,Sustantivo,lamento continuo,Español,,OK
picchiusa,Sustantivo,pequeña luz de noche,Español,,OK
picciulami,Sustantivo,"conjunto de sueltos (dinero), calderilla (dinero)",Español,,OK
picu,Sustantivo,"pico, zapapico, piocha",Español,,OK
picuni,Sustantivo,"pico, zapapico, piocha",Español,,OK
pidaggiu,Sustantivo,peaje,Español,,OK
pidagna,Sustantivo,"plataforma de madera, escabel",Español,,OK
pidalina,Sustantivo,base,Español,,OK
pidaloru,Sustantivo,pequeño trozo de madera en el cual el tejedor apoya su pie,Español,,OK
pidamentu,Sustantivo,"fundamento, base, cimiento|cimientos",Español,,OK
pidana,Sustantivo,"plataforma de madera, escabel",Español,,OK
pidata,Sustantivo,huella de pie,Español,,OK
piddizza,Sustantivo,"1. abrigo de pieles, 2. ropa muy usada",Español,,OK
piddizzaru,Sustantivo,"pellejero, peletero",Español,,OK
piddizzuni,Sustantivo,"malofago, piojo de las aves, garrapata de las aves, piojo masticador (Mallophaga)",Español,,OK
pidicuddu,Sustantivo,"pedículo, pedúnculo",Español,,OK
pidicuri,Sustantivo,"pedicuro, pedicura",Español,,OK
pidunettu,Sustantivo,parte del calcetín que corresponde con la planta y la punta del pie,Español,,OK
piemuntisi,Sustantivo,piemontés / idioma piemontés,Español,,OK
pietati,Sustantivo,piedad,Español,,OK
pietà,Sustantivo,piedad,Español,,OK
pignata,Sustantivo,"marmita, olla",Español,,OK
pignu,Sustantivo,pino / piña,Español,,OK
pila,Sustantivo,pelos,Español,,OK
pilareppa,Sustantivo,enfermedad que hace caer los cabellos,Español,,OK
pileri,Sustantivo,pilar,Español,,OK
pillari,Sustantivo,pilar,Español,,OK
pilliccia,Sustantivo,abrigo de pieles,Español,,OK
pillicciaru,Sustantivo,"pellejero, peletero",Español,,OK
pillizza,Sustantivo,abrigo de pieles,Español,,OK
pillizzaru,Sustantivo,"pellejero, peletero",Español,,OK
pilucca,Sustantivo,peluca,Español,,OK
piluccheri,Sustantivo,peluquero,Español,,OK
pilìu,Sustantivo,"apetito exagerado, gana, deseo",Español,,OK
pinioni,Sustantivo,opinión,Español,,OK
pinna,Sustantivo,pluma,Español,,OK
pinnacchiu,Sustantivo,"plumero (de un sombrero), penacho",Español,,OK
pinnagghia,Sustantivo,colgante (joya),Español,,OK
pinnagghiu,Sustantivo,colgante (joya),Español,,OK
pinnedda,Sustantivo,píldora,Español,,OK
pinnicuni,Sustantivo,siesta,Español,,OK
pinninu,Sustantivo,pendiente,Español,,OK
pinnularu,Sustantivo,párpado,Español,,OK
pinsiunatu,Sustantivo,"internado, pensionado",Español,,OK
pinzeli,Sustantivo,pincel,Español,,OK
pinziunatu,Sustantivo,"internado, pensionado",Español,,OK
pinìu,Sustantivo,"pena|penas, dolor|dolores, tristeza, problema|problemas, jadeo",Español,,OK
pipi,Sustantivo,pimienta,Español,,OK
pipinera,Sustantivo,"semillero, vivero (para árboles)",Español,,OK
pipituni,Sustantivo,abubilla (Upupa epops),Español,,OK
pippòttula,Sustantivo,comadreja (Mustela nivalis),Español,,OK
pirara,Sustantivo,peral (árbol),Español,,OK
pirata,Sustantivo,huella de pie,Español,,OK
pircaccia,Sustantivo,"provisión, necesario, compra",Español,,OK
pircacciu,Sustantivo,"provisión, necesario, compra",Español,,OK
pircentu,Sustantivo,"por ciento, porcentaje",Español,,OK
pirchiarìa,Sustantivo,"tacañería, mezquindad, avaricia, roñosería",Español,,OK
pirciali,Sustantivo,"casquijo|casquijos, grava|gravas, gravilla|gravillas",Español,,OK
pirculu,Sustantivo,"pequeño flujo de líquido, filtración",Español,,OK
pirdunu,Sustantivo,perdón,Español,,OK
pirgamena,Sustantivo,pergamino,Español,,OK
piricòculu,Sustantivo,albaricoque,Español,,OK
piridda,Sustantivo,"peonza en forma de pera, trompo en forma de pera",Español,,OK
pirittuni,Sustantivo,"cidra (fruto), de grandes dimensiones",Español,,OK
pirmissu,Sustantivo,???,Español,,OK
pirmuni,Sustantivo,pulmón,Español,,OK
pirnedda,Sustantivo,"pupila (ojo), niña (ojo)",Español,,OK
pirnicana,Sustantivo,perdiz,Español,,OK
pirnici,Sustantivo,perdiz,Español,,OK
pirsianu,Sustantivo,persa / idioma persa,Español,,OK
pirsuna,Sustantivo,persona,Español,,OK
pirsunalmenti,Sustantivo,personalmente,Español,,OK
pirsunarmenti,Sustantivo,personalmente,Español,,OK
pirtusu,Sustantivo,hueco,Español,,OK
piru,Sustantivo,pera,Español,,OK
piràinu,Sustantivo,"peral de hoja de almendro (Pyrus amygdaliformis), peral salvaje",Español,,OK
pirìculu,Sustantivo,peligro,Español,,OK
pisagghia,Sustantivo,cable para sostener sacos o otra cosa para pesar,Español,,OK
piscami,Sustantivo,conjunto de peces,Español,,OK
piscera,Sustantivo,fuente de cocina donde se coce el pescado,Español,,OK
pisci spata,Sustantivo,pez espada,Español,,OK
pisciazza,Sustantivo,"orina, meada",Español,,OK
pisedda,Sustantivo,guisante,Español,,OK
pissuna,Sustantivo,persona,Español,,OK
pistuni,Sustantivo,almirez (con pilón),Español,,OK
pisu,Sustantivo,peso,Español,,OK
pitagghi,Sustantivo,sopas,Español,,OK
pitagghiu,Sustantivo,sopa,Español,,OK
pitaggi,Sustantivo,sopas,Español,,OK
pitaggiu,Sustantivo,sopa,Español,,OK
pitcairnisi,Sustantivo,idioma pitcairnés,Español,,OK
piticchia,Sustantivo,petequia (lesión pequeña de color rojo),Español,,OK
pitittu,Sustantivo,"apetito, gana, deseo",Español,,OK
pitroliu,Sustantivo,petróleo,Español,,OK
pitrulizzu,Sustantivo,montón de piedras,Español,,OK
pitta,Sustantivo,pequeña mancha blanca en el ojo,Español,,OK
pittali,Sustantivo,cincha de cuero que pasa delante el pecho del caballo,Español,,OK
pittaloru,Sustantivo,"babero para el bebé, babi, delantal",Español,,OK
pittata,Sustantivo,acción de pintar,Español,,OK
pittidda,Sustantivo,mancha blanca muy pequeña en el ojo,Español,,OK
pittigghia,Sustantivo,parte de la ropa que está en el pecho,Español,,OK
pittinicchiu,Sustantivo,pequeño peine,Español,,OK
pittinu,Sustantivo,parte de la ropa que está en el pecho,Español,,OK
pittirru,Sustantivo,petirojo,Español,,OK
pitturina,Sustantivo,la parte de la camisa que está en el pecho,Español,,OK
pittusu,Sustantivo,hueco,Español,,OK
pitìina,Sustantivo,impétigo (infección cutánea),Español,,OK
pitìnia,Sustantivo,impétigo (infección cutánea),Español,,OK
pizza,Sustantivo,pizza,Español,,OK
pizzeddu,Sustantivo,pequeño pitorro para los líquidos,Español,,OK
pizzetta,Sustantivo,pequeña pizza,Español,,OK
pizzicuni,Sustantivo,pellizco,Español,,OK
pizziddu,Sustantivo,maléolo (malleolus: uno de los huesos emergente del tobillo),Español,,OK
pizzìu,Sustantivo,"riña, contienda, reyerta, chirinola",Español,,OK
placardu,Sustantivo,gran cartel (publicidad),Español,,OK
placebbu,Sustantivo,"1. placebo, 2. lisonja, halago",Español,,OK
placebu,Sustantivo,"1. placebo, 2. lisonja, halago",Español,,OK
plana,Sustantivo,"plano, mapa",Español,,OK
plancia,Sustantivo,"tabla, lámina, plancha",Español,,OK
plattina,Sustantivo,oropel,Español,,OK
pocu,Sustantivo,poco,Español,,OK
poiu,Sustantivo,montículo (geografía),Español,,OK
poju,Sustantivo,montículo (geografía),Español,,OK
polaccu,Sustantivo,polaco / idioma polaco / polaco,Español,,OK
polizzìa,Sustantivo,policía,Español,,OK
polizìa,Sustantivo,policía,Español,,OK
pollu,Sustantivo,pollo,Español,,OK
pompa,Sustantivo,bomba (máquina para sacar),Español,,OK
pondu,Sustantivo,peso,Español,,OK
porru,Sustantivo,"puerro (Allium ampeloprasum var. porrum), porro",Español,,OK
portafogghiu,Sustantivo,cartera,Español,,OK
portafogliu,Sustantivo,cartera,Español,,OK
porzioni,Sustantivo,"porción, parte",Español,,OK
posizioni,Sustantivo,posición,Español,,OK
posizzioni,Sustantivo,posición,Español,,OK
postinu,Sustantivo,cartero,Español,,OK
potassiu,Sustantivo,potasio,Español,,OK
potu,Sustantivo,acción de beber,Español,,OK
praiu,Sustantivo,borde de mar (playa),Español,,OK
praju,Sustantivo,borde de mar (playa),Español,,OK
prancia,Sustantivo,"tabla, lámina, plancha",Español,,OK
pranzu,Sustantivo,almuerzo,Español,,OK
prattina,Sustantivo,oropel,Español,,OK
precchia,Sustantivo,perca (pez: Perca fluviatilis),Español,,OK
pregu,Sustantivo,"placer, alegría, júbilo, alacridad / de nada!",Español,,OK
preiu,Sustantivo,"placer, alegría, júbilo, alacridad",Español,,OK
preju,Sustantivo,"placer, alegría, júbilo, alacridad",Español,,OK
prensa,Sustantivo,prensa (máquina),Español,,OK
prenza,Sustantivo,prensa (máquina),Español,,OK
prescia,Sustantivo,prisa,Español,,OK
pressioni,Sustantivo,presión,Español,,OK
preu,Sustantivo,"placer, alegría, júbilo, alacridad",Español,,OK
previsioni,Sustantivo,previsión,Español,,OK
prezzu,Sustantivo,precio,Español,,OK
pridicatu,Sustantivo,predicato,Italiano,,OK
priescia,Sustantivo,prisa,Español,,OK
prifirenza,Sustantivo,preferencia,Español,,OK
prifirenzia,Sustantivo,preferencia,Español,,OK
priggiarìa,Sustantivo,fianza (jurídico),Español,,OK
priggirìa,Sustantivo,fianza (jurídico),Español,,OK
prignolu,Sustantivo,"1. endrino (prunus spinosa), 2. fruto del endrino",Español,,OK
primuni,Sustantivo,pulmón,Español,,OK
prisenti,Sustantivo,presente,Español,,OK
prisenza,Sustantivo,presencia,Español,,OK
prisenzia,Sustantivo,presencia,Español,,OK
prissioni,Sustantivo,presión,Español,,OK
priu,Sustantivo,"placer, alegría, júbilo, alacridad",Español,,OK
privisioni,Sustantivo,previsión,Español,,OK
produttu,Sustantivo,producto,Español,,OK
protagunista,Sustantivo,protagonista (actor),Español,,OK
prudi,Sustantivo,"provecho, beneficio",Español,,OK
pruduttu,Sustantivo,producto,Español,,OK
prufissuri,Sustantivo,profesor,Español,,OK
prummuni,Sustantivo,pulmón,Español,,OK
prumuni,Sustantivo,pulmón,Español,,OK
prunami,Sustantivo,"nombre colectivo para ""prunu""",Español,,OK
prunu,Sustantivo,"1. ciruelo (árbol: Prunus domestica), 2. ciruela (fruto)",Español,,OK
pruppu,Sustantivo,pulpo,Español,,OK
prutagunista,Sustantivo,protagonista (actor),Español,,OK
pruvigghia,Sustantivo,polvo|polvos (maquillaje),Español,,OK
pruvincia,Sustantivo,provincia,Español,,OK
pruvinza,Sustantivo,provincia,Español,,OK
pruvinzali,Sustantivo,provenzal,Español,,OK
pruvulinu,Sustantivo,"bullicio de insectos, hormigueo",Español,,OK
pràinu,Sustantivo,"peral de hoja de almendro (Pyrus amygdaliformis), peral salvaje",Español,,OK
pràniu,Sustantivo,"peral de hoja de almendro (Pyrus amygdaliformis), peral salvaje",Español,,OK
prègula,Sustantivo,pergola,Español,,OK
prèstitu,Sustantivo,préstamo (el prestar),Español,,OK
prèula,Sustantivo,pergola,Español,,OK
prèviti,Sustantivo,"sacerdote, páter",Español,,OK
prèvula,Sustantivo,pergola,Español,,OK
prìculu,Sustantivo,peligro,Español,,OK
prìvula,Sustantivo,pergola,Español,,OK
prùvili,Sustantivo,polvo,Español,,OK
prùvuli,Sustantivo,polvo,Español,,OK
puci,Sustantivo,pulga,Español,,OK
puddastra,Sustantivo,"pollita, polla",Español,,OK
puddicinu,Sustantivo,polluelo,Español,,OK
puddiddu,Sustantivo,potro,Español,,OK
pudditru,Sustantivo,potro,Español,,OK
puddu,Sustantivo,pollo / sello,Español,,OK
pudduzzuni,Sustantivo,"malofago, piojo de las aves, garrapata de las aves, piojo masticador (Mallophaga)",Español,,OK
pueta,Sustantivo,poeta,Español,,OK
puieta,Sustantivo,poeta,Español,,OK
pulizzìa,Sustantivo,policía,Español,,OK
pulizìa,Sustantivo,policía,Español,,OK
pulpa,Sustantivo,pulpa,Español,,OK
pulpetta,Sustantivo,albóndiga (de carne),Español,,OK
pulpetti,Sustantivo,albóndigas (de carne),Español,,OK
puma d'amuri,Sustantivo,tomate,Español,,OK
puma r'amuri,Sustantivo,tomate,Español,,OK
pumadamuri,Sustantivo,tomate,Español,,OK
pumadoru,Sustantivo,tomate,Español,,OK
pumaduoru,Sustantivo,tomate,Español,,OK
pumaramuri,Sustantivo,tomate,Español,,OK
pumaroru,Sustantivo,tomate,Español,,OK
pumaruoru,Sustantivo,tomate,Español,,OK
pumidoru,Sustantivo,tomate,Español,,OK
pummadoru,Sustantivo,tomate,Español,,OK
pummaroru,Sustantivo,tomate,Español,,OK
pummaruoru,Sustantivo,tomate,Español,,OK
pummidoru,Sustantivo,tomate,Español,,OK
pummu,Sustantivo,manzana,Español,,OK
pummudoru,Sustantivo,tomate,Español,,OK
pummuni,Sustantivo,pulmón,Español,,OK
pumperi,Sustantivo,bombero,Español,,OK
pumu d'amuri,Sustantivo,tomate,Español,,OK
pumu r'amuri,Sustantivo,tomate,Español,,OK
pumudamuri,Sustantivo,tomate,Español,,OK
pumuramuri,Sustantivo,tomate,Español,,OK
punci,Sustantivo,pulga,Español,,OK
puntagghia,Sustantivo,pequeña franja de tierra,Español,,OK
puntali,Sustantivo,"piedra que emerge del tererno, piedra en general",Español,,OK
puntapedi,Sustantivo,puntapié,Español,,OK
puntaperi,Sustantivo,puntapié,Español,,OK
puntara,Sustantivo,pequeña franja de tierra,Español,,OK
puntarìa,Sustantivo,mira de un arma,Español,,OK
puntina,Sustantivo,encaje,Español,,OK
puntu,Sustantivo,"1. punto (ortografía), 2. puntada, punto (costura)",Español,,OK
punzeddu,Sustantivo,pincel,Español,,OK
pupa,Sustantivo,muñeca,Español,,OK
pupituni,Sustantivo,abubilla (Upupa epops),Español,,OK
puppu,Sustantivo,pulpo,Español,,OK
pupu,Sustantivo,"títere, marioneta",Español,,OK
purcara,Sustantivo,"conizza (planta que, con su olor, aleja las pulgas)",Español,,OK
purci,Sustantivo,pulga,Español,,OK
purciagghia,Sustantivo,"pocilga (conjunto de cosas sucias, lugar sucio)",Español,,OK
purciddatu,Sustantivo,buccellato navideño siciliano (postre),Español,,OK
purmuni,Sustantivo,pulmón,Español,,OK
purpa,Sustantivo,pulpa,Español,,OK
purpetta,Sustantivo,albóndiga (de carne),Español,,OK
purpetti,Sustantivo,albóndigas (de carne),Español,,OK
purpu,Sustantivo,pulpo,Español,,OK
purrasca,Sustantivo,tormenta,Español,,OK
purrazzu,Sustantivo,"asfodelo blanco, gamón blanco (Asphodelus albus)",Español,,OK
purreddu,Sustantivo,"vigueta, viga, travesaño",Español,,OK
purràina,Sustantivo,borraja (Borago officinalis),Español,,OK
purtali,Sustantivo,portal,Español,,OK
purtuchisi,Sustantivo,portugués / idioma portugués,Español,,OK
purtughisi,Sustantivo,portugués / idioma portugués,Español,,OK
purtusu,Sustantivo,hueco,Español,,OK
purzioni,Sustantivo,"porción, parte",Español,,OK
pusada,Sustantivo,hotel,Español,,OK
pusata,Sustantivo,hotel,Español,,OK
pusateri,Sustantivo,"hotelero, posadero, mesonero",Español,,OK
pusedda,Sustantivo,"niña, chica virgen",Español,,OK
puseddu,Sustantivo,"niño, chico virgen",Español,,OK
puseri,Sustantivo,pulgar,Español,,OK
pusizioni,Sustantivo,posición,Español,,OK
pusizzioni,Sustantivo,posición,Español,,OK
pustedda,Sustantivo,pústula,Español,,OK
pusteri,Sustantivo,cartero,Español,,OK
pustinu,Sustantivo,cartero,Español,,OK
putaggi,Sustantivo,sopas,Español,,OK
putaggiu,Sustantivo,sopa,Español,,OK
putassiu,Sustantivo,potasio,Español,,OK
putiaru,Sustantivo,tendero,Español,,OK
putiferiu,Sustantivo,"jaleo, escándalo",Español,,OK
putiferu,Sustantivo,"jaleo, escándalo",Español,,OK
putiga,Sustantivo,tienda,Español,,OK
putigaru,Sustantivo,tendero,Español,,OK
putija,Sustantivo,tienda,Español,,OK
putijaru,Sustantivo,tendero,Español,,OK
putiri,Sustantivo,"poder, ser capaz / el poder",Español,,OK
putriddu,Sustantivo,potro,Español,,OK
putru,Sustantivo,potro,Español,,OK
putruni,Sustantivo,persona perezosa,Español,,OK
puttusu,Sustantivo,hueco,Español,,OK
putìa,Sustantivo,tienda,Español,,OK
puvirtati,Sustantivo,pobreza,Español,,OK
puvirtà,Sustantivo,pobreza,Español,,OK
puzzu,Sustantivo,pozo de agua,Español,,OK
puzzuni,Sustantivo,"persona apestosa, persona que huele mal",Español,,OK
pà,Sustantivo,"papá, padre",Español,,OK
pàggina,Sustantivo,página,Español,,OK
pàgina,Sustantivo,página,Español,,OK
pàparu,Sustantivo,"ansarón, ansarino",Español,,OK
pàpiru,Sustantivo,"ansarón, ansarino",Español,,OK
pàpula,Sustantivo,"ampolla, vejiga",Español,,OK
pàsculu,Sustantivo,pastura,Español,,OK
pàssaru,Sustantivo,gorrión doméstico (pájaro: Passer domesticus),Español,,OK
pàssiru,Sustantivo,gorrión doméstico (pájaro: Passer domesticus),Español,,OK
pàssula,Sustantivo,pasa (fruto seco),Español,,OK
pàssuru,Sustantivo,gorrión doméstico (pájaro: Passer domesticus),Español,,OK
pèlacu,Sustantivo,mar,Español,,OK
pèlagu,Sustantivo,mar,Español,,OK
pèrsicu,Sustantivo,"1. melocotonero (Prunus persica), 2. melocotón (fruto)",Español,,OK
pìcciuli,Sustantivo,"calderilla (dinero), suelto (dinero)",Español,,OK
pìcculu,Sustantivo,cachorro,Español,,OK
pìditu,Sustantivo,pedo,Español,,OK
pìllacu,Sustantivo,"avaro (persona), tacaño, rácano",Español,,OK
pìllicu,Sustantivo,"avaro (persona), tacaño, rácano",Español,,OK
pìnnula,Sustantivo,píldora,Español,,OK
pìritu,Sustantivo,pedo,Español,,OK
pìspisa,Sustantivo,bisbita pratense (Anthus pratensis) / lavandera boyera (Motacilla flava),Español,,OK
pòlisa,Sustantivo,póliza,Español,,OK
pòllisa,Sustantivo,póliza,Español,,OK
pòpulu,Sustantivo,pueblo (personas),Español,,OK
pòsparu,Sustantivo,cerilla (para el fuego),Español,,OK
pòspiru,Sustantivo,cerilla (para el fuego),Español,,OK
pòspuru,Sustantivo,cerilla (para el fuego),Español,,OK
pùlici,Sustantivo,pulga,Español,,OK
pùrviri,Sustantivo,polvo,Español,,OK
pùrvuli,Sustantivo,polvo,Español,,OK
pùstula,Sustantivo,pústula,Español,,OK
quacina,Sustantivo,óxido de calcio (cal),Español,,OK
quadana,Sustantivo,"1. calor sofocante, 2. sofoco",Español,,OK
quadanu,Sustantivo,braserillo (para calentar la cama),Español,,OK
quadara,Sustantivo,"caldera, calentador de agua caliente",Español,,OK
quadararu,Sustantivo,calderero,Español,,OK
quadaruni,Sustantivo,"calderón, caldero, olla",Español,,OK
quadumi,Sustantivo,entrañas de los animales,Español,,OK
quagghia latti,Sustantivo,cuajo (sustancia),Español,,OK
quagghialatti,Sustantivo,cuajo (sustancia),Español,,OK
quagghiu,Sustantivo,cuajo (sustancia),Español,,OK
quagliu,Sustantivo,cuajo (sustancia),Español,,OK
qualuzzi,Sustantivo,coles salvajes,Español,,OK
quartara,Sustantivo,jarro para el agua,Español,,OK
quarumi,Sustantivo,entrañas de los animales,Español,,OK
quasetta,Sustantivo,calcetín largo,Español,,OK
quasetti,Sustantivo,calcetines largos,Español,,OK
quasi,Sustantivo,pantalones,Español,,OK
quatela,Sustantivo,"cuidado, atención",Español,,OK
quattara,Sustantivo,jarro para el agua,Español,,OK
quechua,Sustantivo,"idioma quechua, idioma quichua",Español,,OK
queti,Sustantivo,tranquilidad,Español,,OK
quieti,Sustantivo,tranquilidad,Español,,OK
quindena,Sustantivo,prórroga de quince días acordada al deudor,Español,,OK
quinnena,Sustantivo,prórroga de quince días acordada al deudor,Español,,OK
quitùtini,Sustantivo,quietud,Español,,OK
racina,Sustantivo,"uva / 1. zanahoria (Daucus carota), 2. raíz",Español,,OK
racini,Sustantivo,uvas,Español,,OK
raciuni,Sustantivo,razón,Español,,OK
radiaturi,Sustantivo,radiador de coche,Español,,OK
ragghiu,Sustantivo,rebuzno,Español,,OK
raggia,Sustantivo,"ira, rabia",Español,,OK
raggiuni,Sustantivo,razón,Español,,OK
ragiuni,Sustantivo,razón,Español,,OK
ragliu,Sustantivo,rebuzno,Español,,OK
ragù,Sustantivo,"guisado, guiso",Español,,OK
raloggiu,Sustantivo,reloj,Español,,OK
ralogiu,Sustantivo,reloj,Español,,OK
ranu turcu,Sustantivo,maíz,Español,,OK
ranuni,Sustantivo,maíz,Español,,OK
ranuturcu,Sustantivo,maíz,Español,,OK
rapa nui,Sustantivo,idioma rapa nui,Español,,OK
rapaci,Sustantivo,rapaz,Español,,OK
rapprisintanti,Sustantivo,representante,Español,,OK
razi,Sustantivo,gracias / ¡gracias!,Español,,OK
razzi,Sustantivo,gracias / razas / ¡gracias!,Español,,OK
razzìa,Sustantivo,razzia,Español,,OK
reda,Sustantivo,heredero,Español,,OK
redi,Sustantivo,heredero,Español,,OK
regalu,Sustantivo,regalo,Español,,OK
reggipettu,Sustantivo,sostén (de pecho),Español,,OK
regna,Sustantivo,gavilla,Español,,OK
rera,Sustantivo,heredero,Español,,OK
restu,Sustantivo,resto,Español,,OK
reumàticu,Sustantivo,"reumático, persona reumática",Español,,OK
rialettu,Sustantivo,dialecto,Español,,OK
rialu,Sustantivo,regalo,Español,,OK
ricchia,Sustantivo,oreja,Español,,OK
ricchina,Sustantivo,pendiente,Español,,OK
ricchiuni,Sustantivo,joven homosexual,Español,,OK
ricchizza,Sustantivo,riqueza,Español,,OK
rifirenna,Sustantivo,referencia,Español,,OK
rifirimentu,Sustantivo,referencia,Español,,OK
rigalu,Sustantivo,regalo,Español,,OK
riggina,Sustantivo,reina,Español,,OK
rigina,Sustantivo,reina,Español,,OK
rijalu,Sustantivo,regalo,Español,,OK
riloggiu,Sustantivo,reloj,Español,,OK
