Palabra,Categoria,Traduccion,Idioma,Conjugaciones,Estado
querennari,Verbo,censurar,Español,"querennu, querennas, querenna, querennamu, querennati, querennanu, querennai, querennasti, querennau, querennàmuru, querennàstivu, querennàranu",OK
raggiunari,Verbo,"razonar (usar la mente), pensar, reflexionar",Español,"raggiunu, raggiunas, raggiuna, raggiunamu, raggiunati, raggiunanu, raggiunai, raggiunasti, raggiunau, raggiunàmuru, raggiunàstivu, raggiunàranu",OK
ragiunari,Verbo,"razonar (usar la mente), pensar, reflexionar",Español,"ragiunu, ragiunas, ragiuna, ragiunamu, ragiunati, ragiunanu, ragiunai, ragiunasti, ragiunau, ragiunàmuru, ragiunàstivu, ragiunàranu",OK
rallintari,Verbo,"aminorar, disminuir",Español,"rallintu, rallintas, rallinta, rallintamu, rallintati, rallintanu, rallintai, rallintasti, rallintau, rallintàmuru, rallintàstivu, rallintàranu",OK
rancuràrisi,Verbo,"lamentarse, quejarse",Español,,OK
rapriri,Verbo,abrir,Español,"rapru, rapri, rapri, raprimu, rapriti, raprinu, raprii, rapristi, raprìu, raprìmuru, raprìstivu, raprìranu",OK
raprutu,Verbo,abierto,Español,,OK
rari,Verbo,dar,Español,"ru, ras, ra, ramu, rati, ranu, rai, rasti, rau, ràmuru, ràstivu, ràranu",OK
raspari,Verbo,rascar,Español,"raspu, raspas, raspa, raspamu, raspati, raspanu, raspai, raspasti, raspau, raspàmuru, raspàstivu, raspàranu",OK
resu,Verbo,hecho (vuelto),Español,,OK
rialari,Verbo,regalar,Español,"rialu, rialas, riala, rialamu, rialati, rialanu, rialai, rialasti, rialau, rialàmuru, rialàstivu, rialàranu",OK
rialatu,Verbo,regalado,Español,,OK
ricanùsciri,Verbo,reconocer,Español,"ricanùscu, ricanùsci, ricanùsci, ricanùscimu, ricanùsciti, ricanùscinu, ricanùscii, ricanùscisti, ricanùscìu, ricanùscìmuru, ricanùscìstivu, ricanùscìranu",OK
rici,Verbo,"dice (él, ella, ello), dices (tú)",Español,,OK
ricitari,Verbo,recitar,Español,"ricitu, ricitas, ricita, ricitamu, ricitati, ricitanu, ricitai, ricitasti, ricitau, ricitàmuru, ricitàstivu, ricitàranu",OK
ricumpinsari,Verbo,recompensar,Español,"ricumpinsu, ricumpinsas, ricumpinsa, ricumpinsamu, ricumpinsati, ricumpinsanu, ricumpinsai, ricumpinsasti, ricumpinsau, ricumpinsàmuru, ricumpinsàstivu, ricumpinsàranu",OK
ricumpinzari,Verbo,recompensar,Español,"ricumpinzu, ricumpinzas, ricumpinza, ricumpinzamu, ricumpinzati, ricumpinzanu, ricumpinzai, ricumpinzasti, ricumpinzau, ricumpinzàmuru, ricumpinzàstivu, ricumpinzàranu",OK
ricupirari,Verbo,recuperar,Español,"ricupiru, ricupiras, ricupira, ricupiramu, ricupirati, ricupiranu, ricupirai, ricupirasti, ricupirau, ricupiràmuru, ricupiràstivu, ricupiràranu",OK
ricurdari,Verbo,recordar,Español,"ricurdu, ricurdas, ricurda, ricurdamu, ricurdati, ricurdanu, ricurdai, ricurdasti, ricurdau, ricurdàmuru, ricurdàstivu, ricurdàranu",OK
ricurdàrisi,Verbo,accordarse,Español,,OK
ricìviri,Verbo,recibir,Español,"ricìvu, ricìvi, ricìvi, ricìvimu, ricìviti, ricìvinu, ricìvii, ricìvisti, ricìvìu, ricìvìmuru, ricìvìstivu, ricìvìranu",OK
riditari,Verbo,heredar,Español,"riditu, riditas, ridita, riditamu, riditati, riditanu, riditai, riditasti, riditau, riditàmuru, riditàstivu, riditàranu",OK
rifiutari,Verbo,"rechazar, rehusar, negar",Español,"rifiutu, rifiutas, rifiuta, rifiutamu, rifiutati, rifiutanu, rifiutai, rifiutasti, rifiutau, rifiutàmuru, rifiutàstivu, rifiutàranu",OK
rifriddatu,Verbo,"resfriado, constipado",Español,,OK
rigalari,Verbo,regalar,Español,"rigalu, rigalas, rigala, rigalamu, rigalati, rigalanu, rigalai, rigalasti, rigalau, rigalàmuru, rigalàstivu, rigalàranu",OK
rigalatu,Verbo,regalado,Español,,OK
riguardari,Verbo,"concernir, atañer",Español,"riguardu, riguardas, riguarda, riguardamu, riguardati, riguardanu, riguardai, riguardasti, riguardau, riguardàmuru, riguardàstivu, riguardàranu",OK
rijalari,Verbo,regalar,Español,"rijalu, rijalas, rijala, rijalamu, rijalati, rijalanu, rijalai, rijalasti, rijalau, rijalàmuru, rijalàstivu, rijalàranu",OK
rijalatu,Verbo,regalado,Español,,OK
rimpruvirari,Verbo,reprochar,Español,"rimpruviru, rimpruviras, rimpruvira, rimpruviramu, rimpruvirati, rimpruviranu, rimpruvirai, rimpruvirasti, rimpruvirau, rimpruviràmuru, rimpruviràstivu, rimpruviràranu",OK
rinisciri,Verbo,conseguir,Español,"riniscu, rinisci, rinisci, riniscimu, rinisciti, riniscinu, riniscii, riniscisti, riniscìu, riniscìmuru, riniscìstivu, riniscìranu",OK
rinèsciri,Verbo,conseguir,Español,"rinèscu, rinèsci, rinèsci, rinèscimu, rinèsciti, rinèscinu, rinèscii, rinèscisti, rinèscìu, rinèscìmuru, rinèscìstivu, rinèscìranu",OK
riparatu,Verbo,abrigado (refugiado),Español,,OK
riparu,Verbo,abrigo (refugio),Español,,OK
ripètiri,Verbo,repetirripeta,Español,"ripètu, ripèti, ripèti, ripètimu, ripètiti, ripètinu, ripètii, ripètisti, ripètìu, ripètìmuru, ripètìstivu, ripètìranu",OK
riri,Verbo,decir,Español,"ru, ri, ri, rimu, riti, rinu, rii, risti, rìu, rìmuru, rìstivu, rìranu",OK
risposta,Verbo,"respuesta, contestación",Español,,OK
rispùnniri,Verbo,contestar,Español,"rispùnnu, rispùnni, rispùnni, rispùnnimu, rispùnniti, rispùnninu, rispùnnii, rispùnnisti, rispùnnìu, rispùnnìmuru, rispùnnìstivu, rispùnnìranu",OK
rissi,Verbo,"dijo (él, ella, ello), dije (yo)",Español,,OK
ristatu,Verbo,"quedado, permanecido",Español,,OK
ristituiri,Verbo,restituir,Español,"ristituu, ristitui, ristitui, ristituimu, ristituiti, ristituinu, ristituii, ristituisti, ristituìu, ristituìmuru, ristituìstivu, ristituìranu",OK
risu,Verbo,arroz / hecho (vuelto),Español,,OK
risìstiri,Verbo,resistir,Español,"risìstu, risìsti, risìsti, risìstimu, risìstiti, risìstinu, risìstii, risìstisti, risìstìu, risìstìmuru, risìstìstivu, risìstìranu",OK
ritirari,Verbo,"retirar, coger",Español,"ritiru, ritiras, ritira, ritiramu, ritirati, ritiranu, ritirai, ritirasti, ritirau, ritiràmuru, ritiràstivu, ritiràranu",OK
rivardari,Verbo,"concernir, atañer",Español,"rivardu, rivardas, rivarda, rivardamu, rivardati, rivardanu, rivardai, rivardasti, rivardau, rivardàmuru, rivardàstivu, rivardàranu",OK
rubari,Verbo,robar,Español,"rubu, rubas, ruba, rubamu, rubati, rubanu, rubai, rubasti, rubau, rubàmuru, rubàstivu, rubàranu",OK
rubbari,Verbo,robar,Español,"rubbu, rubbas, rubba, rubbamu, rubbati, rubbanu, rubbai, rubbasti, rubbau, rubbàmuru, rubbàstivu, rubbàranu",OK
rumpiri,Verbo,romper,Español,"rumpu, rumpi, rumpi, rumpimu, rumpiti, rumpinu, rumpii, rumpisti, rumpìu, rumpìmuru, rumpìstivu, rumpìranu",OK
ràpiri,Verbo,abrir,Español,"ràpu, ràpi, ràpi, ràpimu, ràpiti, ràpinu, ràpii, ràpisti, ràpìu, ràpìmuru, ràpìstivu, ràpìranu",OK
règgiri,Verbo,"regir, gobernar",Español,"règgu, règgi, règgi, règgimu, règgiti, règginu, règgii, règgisti, règgìu, règgìmuru, règgìstivu, règgìranu",OK
rìdiri,Verbo,"reírse, reír",Español,"rìdu, rìdi, rìdi, rìdimu, rìditi, rìdinu, rìdii, rìdisti, rìdìu, rìdìmuru, rìdìstivu, rìdìranu",OK
rùmpiri,Verbo,romper,Español,"rùmpu, rùmpi, rùmpi, rùmpimu, rùmpiti, rùmpinu, rùmpii, rùmpisti, rùmpìu, rùmpìmuru, rùmpìstivu, rùmpìranu",OK
sanguniari,Verbo,sangrar,Español,"sanguniu, sangunias, sangunia, sanguniamu, sanguniati, sangunianu, sanguniai, sanguniasti, sanguniau, sanguniàmuru, sanguniàstivu, sanguniàranu",OK
santari,Verbo,saltar,Español,"santu, santas, santa, santamu, santati, santanu, santai, santasti, santau, santàmuru, santàstivu, santàranu",OK
santiuni,Verbo,blasfemia,Español,,OK
sapemu,Verbo,sabemos,Español,,OK
sapiri,Verbo,saber,Español,"sapu, sapi, sapi, sapimu, sapiti, sapinu, sapii, sapisti, sapìu, sapìmuru, sapìstivu, sapìranu",OK
sarbari,Verbo,"1. salvar, 2. conservar",Español,"sarbu, sarbas, sarba, sarbamu, sarbati, sarbanu, sarbai, sarbasti, sarbau, sarbàmuru, sarbàstivu, sarbàranu",OK
sarvari,Verbo,"1. salvar, 2. conservar",Español,"sarvu, sarvas, sarva, sarvamu, sarvati, sarvanu, sarvai, sarvasti, sarvau, sarvàmuru, sarvàstivu, sarvàranu",OK
satari,Verbo,saltar,Español,"satu, satas, sata, satamu, satati, satanu, satai, satasti, satau, satàmuru, satàstivu, satàranu",OK
sautari,Verbo,saltar,Español,"sautu, sautas, sauta, sautamu, sautati, sautanu, sautai, sautasti, sautau, sautàmuru, sautàstivu, sautàranu",OK
savutari,Verbo,saltar,Español,"savutu, savutas, savuta, savutamu, savutati, savutanu, savutai, savutasti, savutau, savutàmuru, savutàstivu, savutàranu",OK
sbagghiari,Verbo,equivocarse,Español,"sbagghiu, sbagghias, sbagghia, sbagghiamu, sbagghiati, sbagghianu, sbagghiai, sbagghiasti, sbagghiau, sbagghiàmuru, sbagghiàstivu, sbagghiàranu",OK
sbagghiata,Verbo,"falsa, errónea",Español,,OK
sbagghiati,Verbo,"falsos, erróneos / false, erróneas",Español,,OK
sbagghiatu,Verbo,"falso, erróneo",Español,,OK
sbagghiu,Verbo,equivocación,Español,,OK
sbagliari,Verbo,equivocarse,Español,"sbagliu, sbaglias, sbaglia, sbagliamu, sbagliati, sbaglianu, sbagliai, sbagliasti, sbagliau, sbagliàmuru, sbagliàstivu, sbagliàranu",OK
sbagliata,Verbo,"falsa, errónea",Español,,OK
sbagliati,Verbo,"falsos, erróneos / false, erróneas",Español,,OK
sbagliatu,Verbo,"falso, erróneo",Español,,OK
sbagliu,Verbo,equivocación,Español,,OK
sbarazzari,Verbo,"despejar, desobstruir",Español,"sbarazzu, sbarazzas, sbarazza, sbarazzamu, sbarazzati, sbarazzanu, sbarazzai, sbarazzasti, sbarazzau, sbarazzàmuru, sbarazzàstivu, sbarazzàranu",OK
sbarrachiari,Verbo,spalancare,Italiano,"sbarrachiu, sbarrachias, sbarrachia, sbarrachiamu, sbarrachiati, sbarrachianu, sbarrachiai, sbarrachiasti, sbarrachiau, sbarrachiàmuru, sbarrachiàstivu, sbarrachiàranu",OK
sbattuliari,Verbo,golpear,Español,"sbattuliu, sbattulias, sbattulia, sbattuliamu, sbattuliati, sbattulianu, sbattuliai, sbattuliasti, sbattuliau, sbattuliàmuru, sbattuliàstivu, sbattuliàranu",OK
sbinnari,Verbo,dañar,Español,"sbinnu, sbinnas, sbinna, sbinnamu, sbinnati, sbinnanu, sbinnai, sbinnasti, sbinnau, sbinnàmuru, sbinnàstivu, sbinnàranu",OK
sbintari,Verbo,"1. airear (ventilar), 2. desgasificar (quitar el gas)",Español,"sbintu, sbintas, sbinta, sbintamu, sbintati, sbintanu, sbintai, sbintasti, sbintau, sbintàmuru, sbintàstivu, sbintàranu",OK
sbintuliari,Verbo,airear (ventilar),Español,"sbintuliu, sbintulias, sbintulia, sbintuliamu, sbintuliati, sbintulianu, sbintuliai, sbintuliasti, sbintuliau, sbintuliàmuru, sbintuliàstivu, sbintuliàranu",OK
sbroma,Verbo,"exhala (él, ella, ello)",Español,,OK
sbrumari,Verbo,exhalar,Español,"sbrumu, sbrumas, sbruma, sbrumamu, sbrumati, sbrumanu, sbrumai, sbrumasti, sbrumau, sbrumàmuru, sbrumàstivu, sbrumàranu",OK
sbuturatu,Verbo,no saciable,Español,,OK
sbàttiri,Verbo,golpear,Español,"sbàttu, sbàtti, sbàtti, sbàttimu, sbàttiti, sbàttinu, sbàttii, sbàttisti, sbàttìu, sbàttìmuru, sbàttìstivu, sbàttìranu",OK
sbìdiri,Verbo,no ver nada,Español,"sbìdu, sbìdi, sbìdi, sbìdimu, sbìditi, sbìdinu, sbìdii, sbìdisti, sbìdìu, sbìdìmuru, sbìdìstivu, sbìdìranu",OK
scacciari,Verbo,"achatar, aplastar",Español,"scacciu, scaccias, scaccia, scacciamu, scacciati, scaccianu, scacciai, scacciasti, scacciau, scacciàmuru, scacciàstivu, scacciàranu",OK
scaliari,Verbo,"hurgar (en sus bolsillos), buscar",Español,"scaliu, scalias, scalia, scaliamu, scaliati, scalianu, scaliai, scaliasti, scaliau, scaliàmuru, scaliàstivu, scaliàranu",OK
scancillari,Verbo,cancelar,Español,"scancillu, scancillas, scancilla, scancillamu, scancillati, scancillanu, scancillai, scancillasti, scancillau, scancillàmuru, scancillàstivu, scancillàranu",OK
scancillatina,Verbo,tachadura,Español,,OK
scantari,Verbo,"asustar, espantar, atemorizar",Español,"scantu, scantas, scanta, scantamu, scantati, scantanu, scantai, scantasti, scantau, scantàmuru, scantàstivu, scantàranu",OK
scappari,Verbo,escapar,Español,"scappu, scappas, scappa, scappamu, scappati, scappanu, scappai, scappasti, scappau, scappàmuru, scappàstivu, scappàranu",OK
schicari,Verbo,explicar,Español,"schicu, schicas, schica, schicamu, schicati, schicanu, schicai, schicasti, schicau, schicàmuru, schicàstivu, schicàranu",OK
sciacculiari,Verbo,ir a cazar por la noche,Español,"sciacculiu, sciacculias, sciacculia, sciacculiamu, sciacculiati, sciacculianu, sciacculiai, sciacculiasti, sciacculiau, sciacculiàmuru, sciacculiàstivu, sciacculiàranu",OK
sciancata,Verbo,coja,Español,,OK
sciancatu,Verbo,cojo / cojo,Español,,OK
sciarari,Verbo,husmear (inhalar un olor),Español,"sciaru, sciaras, sciara, sciaramu, sciarati, sciaranu, sciarai, sciarasti, sciarau, sciaràmuru, sciaràstivu, sciaràranu",OK
sciariari,Verbo,husmear (inhalar un olor),Español,"sciariu, sciarias, sciaria, sciariamu, sciariati, sciarianu, sciariai, sciariasti, sciariau, sciariàmuru, sciariàstivu, sciariàranu",OK
sciauriari,Verbo,husmear (inhalar un olor),Español,"sciauriu, sciaurias, sciauria, sciauriamu, sciauriati, sciaurianu, sciauriai, sciauriasti, sciauriau, sciauriàmuru, sciauriàstivu, sciauriàranu",OK
sciavuriari,Verbo,husmear (inhalar un olor),Español,"sciavuriu, sciavurias, sciavuria, sciavuriamu, sciavuriati, sciavurianu, sciavuriai, sciavuriasti, sciavuriau, sciavuriàmuru, sciavuriàstivu, sciavuriàranu",OK
sciddicari,Verbo,deslizar,Español,"sciddicu, sciddicas, sciddica, sciddicamu, sciddicati, sciddicanu, sciddicai, sciddicasti, sciddicau, sciddicàmuru, sciddicàstivu, sciddicàranu",OK
sciniari,Verbo,"nitrire, annitrire",Italiano,"sciniu, scinias, scinia, sciniamu, sciniati, scinianu, sciniai, sciniasti, sciniau, sciniàmuru, sciniàstivu, sciniàranu",OK
sciorari,Verbo,husmear (inhalar un olor),Español,"scioru, scioras, sciora, scioramu, sciorati, scioranu, sciorai, sciorasti, sciorau, scioràmuru, scioràstivu, scioràranu",OK
scioriari,Verbo,husmear (inhalar un olor),Español,"scioriu, sciorias, scioria, scioriamu, scioriati, sciorianu, scioriai, scioriasti, scioriau, scioriàmuru, scioriàstivu, scioriàranu",OK
scippari,Verbo,arrancar,Español,"scippu, scippas, scippa, scippamu, scippati, scippanu, scippai, scippasti, scippau, scippàmuru, scippàstivu, scippàranu",OK
sciusciari,Verbo,soplar,Español,"sciusciu, sciuscias, sciuscia, sciusciamu, sciusciati, sciuscianu, sciusciai, sciusciasti, sciusciau, sciusciàmuru, sciusciàstivu, sciusciàranu",OK
scrittu,Verbo,escrito,Español,,OK
scrivutu,Verbo,escrito,Español,,OK
scrìviri,Verbo,escribir,Español,"scrìvu, scrìvi, scrìvi, scrìvimu, scrìviti, scrìvinu, scrìvii, scrìvisti, scrìvìu, scrìvìmuru, scrìvìstivu, scrìvìranu",OK
sculari,Verbo,desaguar,Español,"sculu, sculas, scula, sculamu, sculati, sculanu, sculai, sculasti, sculau, sculàmuru, sculàstivu, sculàranu",OK
scumpariri,Verbo,desaparecer,Español,"scumparu, scumpari, scumpari, scumparimu, scumpariti, scumparinu, scumparii, scumparisti, scumparìu, scumparìmuru, scumparìstivu, scumparìranu",OK
scupriri,Verbo,descubrir,Español,"scupru, scupri, scupri, scuprimu, scupriti, scuprinu, scuprii, scupristi, scuprìu, scuprìmuru, scuprìstivu, scuprìranu",OK
scurciari,Verbo,"rasguñar, arañar",Español,"scurciu, scurcias, scurcia, scurciamu, scurciati, scurcianu, scurciai, scurciasti, scurciau, scurciàmuru, scurciàstivu, scurciàranu",OK
scurdàrisi,Verbo,olvidar,Español,,OK
scusàrisi,Verbo,disculparse,Español,,OK
scutari,Verbo,escuchar,Español,"scutu, scutas, scuta, scutamu, scutati, scutanu, scutai, scutasti, scutau, scutàmuru, scutàstivu, scutàranu",OK
scutulari,Verbo,"1. sacudir, agitar, 2. dar un golpe (de bastón)",Español,"scutulu, scutulas, scutula, scutulamu, scutulati, scutulanu, scutulai, scutulasti, scutulau, scutulàmuru, scutulàstivu, scutulàranu",OK
scègghiri,Verbo,elegir,Español,"scègghu, scègghi, scègghi, scègghimu, scègghiti, scègghinu, scègghii, scègghisti, scègghìu, scègghìmuru, scègghìstivu, scègghìranu",OK
scègliri,Verbo,elegir,Español,"scèglu, scègli, scègli, scèglimu, scègliti, scèglinu, scèglii, scèglisti, scèglìu, scèglìmuru, scèglìstivu, scèglìranu",OK
scìnniri,Verbo,bajar,Español,"scìnnu, scìnni, scìnni, scìnnimu, scìnniti, scìnninu, scìnnii, scìnnisti, scìnnìu, scìnnìmuru, scìnnìstivu, scìnnìranu",OK
scùrriri,Verbo,"fluir, correr",Español,"scùrru, scùrri, scùrri, scùrrimu, scùrriti, scùrrinu, scùrrii, scùrristi, scùrrìu, scùrrìmuru, scùrrìstivu, scùrrìranu",OK
sdirradicatu,Verbo,desarraigado,Español,,OK
sdirraricatu,Verbo,desarraigado,Español,,OK
sdisèrramu,Verbo,"1. vagabundo, errante, 2. perezoso",Español,,OK
sfardari,Verbo,"rasgar, romper",Español,"sfardu, sfardas, sfarda, sfardamu, sfardati, sfardanu, sfardai, sfardasti, sfardau, sfardàmuru, sfardàstivu, sfardàranu",OK
sfari,Verbo,deshacer,Español,"sfu, sfas, sfa, sfamu, sfati, sfanu, sfai, sfasti, sfau, sfàmuru, sfàstivu, sfàranu",OK
sfattu,Verbo,deshecho,Español,,OK
sforzu,Verbo,esfuerzo,Español,,OK
sfracassari,Verbo,"romper, destrozar",Español,"sfracassu, sfracassas, sfracassa, sfracassamu, sfracassati, sfracassanu, sfracassai, sfracassasti, sfracassau, sfracassàmuru, sfracassàstivu, sfracassàranu",OK
sfurzari,Verbo,"esforzar, forzar",Español,"sfurzu, sfurzas, sfurza, sfurzamu, sfurzati, sfurzanu, sfurzai, sfurzasti, sfurzau, sfurzàmuru, sfurzàstivu, sfurzàranu",OK
sgaddinari,Verbo,"pulire, detergere / sfondare, distruggere",Italiano,"sgaddinu, sgaddinas, sgaddina, sgaddinamu, sgaddinati, sgaddinanu, sgaddinai, sgaddinasti, sgaddinau, sgaddinàmuru, sgaddinàstivu, sgaddinàranu",OK
sghicciari,Verbo,schizzare,Italiano,"sghicciu, sghiccias, sghiccia, sghicciamu, sghicciati, sghiccianu, sghicciai, sghicciasti, sghicciau, sghicciàmuru, sghicciàstivu, sghicciàranu",OK
sgrinfari,Verbo,arañar,Español,"sgrinfu, sgrinfas, sgrinfa, sgrinfamu, sgrinfati, sgrinfanu, sgrinfai, sgrinfasti, sgrinfau, sgrinfàmuru, sgrinfàstivu, sgrinfàranu",OK
si,Verbo,si (condición) / se / se,Español,,OK
significari,Verbo,significar,Español,"significu, significas, significa, significamu, significati, significanu, significai, significasti, significau, significàmuru, significàstivu, significàranu",OK
siminari,Verbo,sembrar,Español,"siminu, siminas, simina, siminamu, siminati, siminanu, siminai, siminasti, siminau, siminàmuru, siminàstivu, siminàranu",OK
sintiri,Verbo,sentir / oír,Español,"sintu, sinti, sinti, sintimu, sintiti, sintinu, sintii, sintisti, sintìu, sintìmuru, sintìstivu, sintìranu",OK
siri,Verbo,"ser, estar",Español,"su, si, si, simu, siti, sinu, sii, sisti, sìu, sìmuru, sìstivu, sìranu",OK
sirrari,Verbo,"serrar, aserrar",Español,"sirru, sirras, sirra, sirramu, sirrati, sirranu, sirrai, sirrasti, sirrau, sirràmuru, sirràstivu, sirràranu",OK
sirviri,Verbo,servir,Español,"sirvu, sirvi, sirvi, sirvimu, sirviti, sirvinu, sirvii, sirvisti, sirvìu, sirvìmuru, sirvìstivu, sirvìranu",OK
sièntiri,Verbo,sentir / oír,Español,"sièntu, siènti, siènti, sièntimu, sièntiti, sièntinu, sièntii, sièntisti, sièntìu, sièntìmuru, sièntìstivu, sièntìranu",OK
sièrviri,Verbo,servir,Español,"sièrvu, sièrvi, sièrvi, sièrvimu, sièrviti, sièrvinu, sièrvii, sièrvisti, sièrvìu, sièrvìmuru, sièrvìstivu, sièrvìranu",OK
smanciari,Verbo,gastar,Español,"smanciu, smancias, smancia, smanciamu, smanciati, smancianu, smanciai, smanciasti, smanciau, smanciàmuru, smanciàstivu, smanciàranu",OK
smanciatu,Verbo,gastado,Español,,OK
sminnittiari,Verbo,rovinare,Italiano,"sminnittiu, sminnittias, sminnittia, sminnittiamu, sminnittiati, sminnittianu, sminnittiai, sminnittiasti, sminnittiau, sminnittiàmuru, sminnittiàstivu, sminnittiàranu",OK
spaccari,Verbo,"hender, rajar",Español,"spaccu, spaccas, spacca, spaccamu, spaccati, spaccanu, spaccai, spaccasti, spaccau, spaccàmuru, spaccàstivu, spaccàranu",OK
sparari,Verbo,disparar,Español,"sparu, sparas, spara, sparamu, sparati, sparanu, sparai, sparasti, sparau, sparàmuru, sparàstivu, sparàranu",OK
spariri,Verbo,desaparecer,Español,"sparu, spari, spari, sparimu, spariti, sparinu, sparii, sparisti, sparìu, sparìmuru, sparìstivu, sparìranu",OK
spartiri,Verbo,compartir,Español,"spartu, sparti, sparti, spartimu, spartiti, spartinu, spartii, spartisti, spartìu, spartìmuru, spartìstivu, spartìranu",OK
spiacari,Verbo,explicar,Español,"spiacu, spiacas, spiaca, spiacamu, spiacati, spiacanu, spiacai, spiacasti, spiacau, spiacàmuru, spiacàstivu, spiacàranu",OK
spiari,Verbo,preguntar,Español,"spiu, spias, spia, spiamu, spiati, spianu, spiai, spiasti, spiau, spiàmuru, spiàstivu, spiàranu",OK
spicciàrisi,Verbo,darse prisa,Español,,OK
spiducchiari,Verbo,"despiojar, espulgar",Español,"spiducchiu, spiducchias, spiducchia, spiducchiamu, spiducchiati, spiducchianu, spiducchiai, spiducchiasti, spiducchiau, spiducchiàmuru, spiducchiàstivu, spiducchiàranu",OK
spiecari,Verbo,explicar,Español,"spiecu, spiecas, spieca, spiecamu, spiecati, spiecanu, spiecai, spiecasti, spiecau, spiecàmuru, spiecàstivu, spiecàranu",OK
spiegari,Verbo,explicar,Español,"spiegu, spiegas, spiega, spiegamu, spiegati, spieganu, spiegai, spiegasti, spiegau, spiegàmuru, spiegàstivu, spiegàranu",OK
spigari,Verbo,explicar,Español,"spigu, spigas, spiga, spigamu, spigati, spiganu, spigai, spigasti, spigau, spigàmuru, spigàstivu, spigàranu",OK
spilari,Verbo,depilar,Español,"spilu, spilas, spila, spilamu, spilati, spilanu, spilai, spilasti, spilau, spilàmuru, spilàstivu, spilàranu",OK
spirari,Verbo,esperar,Español,"spiru, spiras, spira, spiramu, spirati, spiranu, spirai, spirasti, spirau, spiràmuru, spiràstivu, spiràranu",OK
spiriri,Verbo,desaparecer,Español,"spiru, spiri, spiri, spirimu, spiriti, spirinu, spirii, spiristi, spirìu, spirìmuru, spirìstivu, spirìranu",OK
spittari,Verbo,esperar,Español,"spittu, spittas, spitta, spittamu, spittati, spittanu, spittai, spittasti, spittau, spittàmuru, spittàstivu, spittàranu",OK
spizzatu,Verbo,"roto, partido",Español,,OK
spiènniri,Verbo,gastar,Español,"spiènnu, spiènni, spiènni, spiènnimu, spiènniti, spiènninu, spiènnii, spiènnisti, spiènnìu, spiènnìmuru, spiènnìstivu, spiènnìranu",OK
sprari,Verbo,esperar,Español,"spru, spras, spra, spramu, sprati, spranu, sprai, sprasti, sprau, spràmuru, spràstivu, spràranu",OK
sprèmiri,Verbo,"exprimir, prensar",Español,"sprèmu, sprèmi, sprèmi, sprèmimu, sprèmiti, sprèminu, sprèmii, sprèmisti, sprèmìu, sprèmìmuru, sprèmìstivu, sprèmìranu",OK
spugghiari,Verbo,despojar,Español,"spugghiu, spugghias, spugghia, spugghiamu, spugghiati, spugghianu, spugghiai, spugghiasti, spugghiau, spugghiàmuru, spugghiàstivu, spugghiàranu",OK
spugliari,Verbo,despojar,Español,"spugliu, spuglias, spuglia, spugliamu, spugliati, spuglianu, spugliai, spugliasti, spugliau, spugliàmuru, spugliàstivu, spugliàranu",OK
sputari,Verbo,escupir,Español,"sputu, sputas, sputa, sputamu, sputati, sputanu, sputai, sputasti, sputau, sputàmuru, sputàstivu, sputàranu",OK
spàrtiri,Verbo,compartir,Español,"spàrtu, spàrti, spàrti, spàrtimu, spàrtiti, spàrtinu, spàrtii, spàrtisti, spàrtìu, spàrtìmuru, spàrtìstivu, spàrtìranu",OK
spènniri,Verbo,gastar,Español,"spènnu, spènni, spènni, spènnimu, spènniti, spènninu, spènnii, spènnisti, spènnìu, spènnìmuru, spènnìstivu, spènnìranu",OK
sta,Verbo,"esta / está (él, ella, ello)",Español,,OK
stabbiliri,Verbo,establecer,Español,"stabbilu, stabbili, stabbili, stabbilimu, stabbiliti, stabbilinu, stabbilii, stabbilisti, stabbilìu, stabbilìmuru, stabbilìstivu, stabbilìranu",OK
stabiliri,Verbo,establecer,Español,"stabilu, stabili, stabili, stabilimu, stabiliti, stabilinu, stabilii, stabilisti, stabilìu, stabilìmuru, stabilìstivu, stabilìranu",OK
stari,Verbo,"1. estar, 2. quedar|quedarse",Español,"stu, stas, sta, stamu, stati, stanu, stai, stasti, stau, stàmuru, stàstivu, stàranu",OK
starnutari,Verbo,estornudar,Español,"starnutu, starnutas, starnuta, starnutamu, starnutati, starnutanu, starnutai, starnutasti, starnutau, starnutàmuru, starnutàstivu, starnutàranu",OK
stimari,Verbo,"estimar, admirar",Español,"stimu, stimas, stima, stimamu, stimati, stimanu, stimai, stimasti, stimau, stimàmuru, stimàstivu, stimàranu",OK
stinnicchiatu,Verbo,"extendido, tendido",Español,,OK
stirari,Verbo,planchar,Español,"stiru, stiras, stira, stiramu, stirati, stiranu, stirai, stirasti, stirau, stiràmuru, stiràstivu, stiràranu",OK
strafuttìrisi,Verbo,no importar para nada a uno,Español,,OK
stralùciri,Verbo,"relucir, brillar",Español,"stralùcu, stralùci, stralùci, stralùcimu, stralùciti, stralùcinu, stralùcii, stralùcisti, stralùcìu, stralùcìmuru, stralùcìstivu, stralùcìranu",OK
strascinari,Verbo,arrastrar,Español,"strascinu, strascinas, strascina, strascinamu, strascinati, strascinanu, strascinai, strascinasti, strascinau, strascinàmuru, strascinàstivu, strascinàranu",OK
strazzari,Verbo,desgarrar,Español,"strazzu, strazzas, strazza, strazzamu, strazzati, strazzanu, strazzai, strazzasti, strazzau, strazzàmuru, strazzàstivu, strazzàranu",OK
